"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000107481.2",-4.94465992643646,2.38562063974681,178.832536959157,2.44496369068959e-16,1.34775662648239e-15
"ENSMUSG00000102874.2",-9.37549117545722,1.6385975890442,189.052361254985,2.48520633917692e-16,1.36920297610812e-15
"ENSMUSG00000040029.16",-2.28162866141795,4.88555575585148,178.312642470658,2.49889728015351e-16,1.37600569587808e-15
"ENSMUSG00000057406.17",-3.21616158804875,3.8628336744927,178.302474150095,2.50242193984047e-16,1.37720609929318e-15
"ENSMUSG00000026156.9",-5.97916784771765,1.87612676675739,174.36346073063,2.59148493367471e-16,1.42545589101484e-15
"ENSMUSG00000113987.2",-9.61418115530216,1.84291646480465,188.534997211618,2.59385205750559e-16,1.42599209731467e-15
"ENSMUSG00000070738.11",-1.44344945216948,6.59202821592669,177.883837035838,2.59931586035611e-16,1.42822924043816e-15
"ENSMUSG00000038174.15",-3.48659418008284,3.54967254374082,177.646983708319,2.6598713415431e-16,1.46071862091605e-15
"ENSMUSG00000060675.14",-1.15963069077459,7.39922690399385,177.334249763725,2.73472092581505e-16,1.50021487531857e-15
"ENSMUSG00000064262.8",-1.30696236834867,7.04508385746854,177.293341925385,2.74510900782479e-16,1.50510741210608e-15
"ENSMUSG00000018160.16",-1.54930420359526,6.26378423796774,177.164025623206,2.77822242807407e-16,1.52163390953661e-15
"ENSMUSG00000027433.6",-1.11595350944066,7.7014304460464,177.006767935855,2.81891051487185e-16,1.54309361268399e-15
"ENSMUSG00000019947.11",-2.70399403476015,4.37677473618391,176.552110811722,2.94117500028412e-16,1.60573104226599e-15
"ENSMUSG00000034480.20",-3.23957851117005,3.63956968826231,176.408026994235,2.98259343252193e-16,1.62747586232763e-15
"ENSMUSG00000020460.16",-1.44534669377888,6.54781633676405,176.351621151552,2.99567626382996e-16,1.63374421161589e-15
"ENSMUSG00000103591.2",-6.9307645586571,1.70514411436018,164.206170750293,2.9981220585408e-16,1.6342078831067e-15
"ENSMUSG00000058756.14",-3.12849497234134,3.7271842798122,175.91689002206,3.12158851833576e-16,1.69699095566852e-15
"ENSMUSG00000107320.2",-9.34620912399299,1.6141386143176,186.03358834652,3.20940049518185e-16,1.74103177286295e-15
"ENSMUSG00000068397.5",-7.04027102283577,1.79680299780398,163.397538522199,3.26275761843572e-16,1.76903989031332e-15
"ENSMUSG00000031386.15",-1.90943057781593,5.53791792670996,175.124764272322,3.35877385327995e-16,1.81821151190768e-15
"ENSMUSG00000111434.2",-8.06329175851094,1.6610129927615,169.170231697824,3.40621254316245e-16,1.8429175312768e-15
"ENSMUSG00000109679.2",-5.92369524499828,1.83485224230782,171.222616019343,3.50477013451916e-16,1.89324133532412e-15
"ENSMUSG00000025899.15",-2.2539262690659,4.96539228459261,174.632065544746,3.51758068891178e-16,1.89915980051842e-15
"ENSMUSG00000016252.8",-1.55565270675365,6.45569416199734,174.482823719035,3.56670706034398e-16,1.92365527709547e-15
"ENSMUSG00000027522.17",-2.22667700663923,4.92292738151913,174.45065714503,3.57793927104134e-16,1.92832636765721e-15
"ENSMUSG00000108322.4",-4.96151979284211,2.26791345265102,174.676867964604,3.57913339671584e-16,1.92832636765721e-15
"ENSMUSG00000047412.17",-2.06536685990496,5.25177596583664,174.433445827821,3.5835329635323e-16,1.92968163052039e-15
"ENSMUSG00002074846.1",-7.29968022926761,1.61115375754416,161.844487749684,3.61420816215876e-16,1.94517708864057e-15
"ENSMUSG00000052146.17",-3.49092653555995,3.28739269942048,174.12122146236,3.69624927938919e-16,1.98515915676476e-15
"ENSMUSG00000034320.15",-2.18248733047306,5.00492083623993,174.069219573589,3.70834336538668e-16,1.99061073104247e-15
"ENSMUSG00000015143.16",-4.37333499209953,2.90773069674563,173.679612211523,3.88080334861698e-16,2.07991564084433e-15
"ENSMUSG00000073940.4",-9.70730042529041,1.92562478936804,183.552811771175,3.9656125166142e-16,2.12314706718048e-15
"ENSMUSG00000024614.8",-2.05964792329886,5.25184499009379,173.328521279036,3.97589482330079e-16,2.12753995717067e-15
"ENSMUSG00000118107.2",-6.67827294780553,1.50967401674415,161.454812031893,4.00626932091732e-16,2.14267417153187e-15
"ENSMUSG00000113140.2",-9.43142838480058,1.68624390834223,183.016402998206,4.15668303113889e-16,2.21617634590966e-15
"ENSMUSG00000075595.10",-2.19591921713254,5.57002495708078,172.844593153164,4.16152240007435e-16,2.21760210309893e-15
"ENSMUSG00000103076.2",-8.06283526955657,1.66186781533148,167.065903815819,4.19438657511531e-16,2.23395253782273e-15
"ENSMUSG00000026571.13",-3.58076728800226,3.27493702302527,172.520653378269,4.29883090383681e-16,2.28720135673229e-15
"ENSMUSG00000054404.14",-2.67743831487084,4.31490696661639,172.20386681331,4.42278970248361e-16,2.35071157928579e-15
"ENSMUSG00000054874.13",-2.12955822163533,5.1815912785934,172.031444318852,4.49479698803238e-16,2.38650651899573e-15
"ENSMUSG00000102919.2",-9.40337916869708,1.66254154706192,181.9564706699,4.5568803675373e-16,2.41571266689012e-15
"ENSMUSG00000027708.15",-2.13728794508507,5.1512621118359,171.832977653148,4.5802513548233e-16,2.42684606187792e-15
"ENSMUSG00000028960.21",-2.38097225368467,4.74941726456204,171.792416824221,4.59832536335096e-16,2.43516279066394e-15
"ENSMUSG00000007656.14",-1.47606958063198,6.51815329450905,171.743205640776,4.61909287470377e-16,2.44489660065716e-15
"ENSMUSG00000033577.19",-2.44551460382168,4.79007873558355,171.577631356616,4.69308713736983e-16,2.4804670838083e-15
"ENSMUSG00000102243.2",-7.97400889509001,1.58874661587385,165.601271066942,4.85736638753244e-16,2.5630678279808e-15
"ENSMUSG00000064899.3",-6.20565728826894,1.8782498665404,166.418643319265,4.91593355961617e-16,2.58996869946445e-15
"ENSMUSG00000020547.6",-0.953226851706409,8.39234213870576,171.07541392262,4.92194816857545e-16,2.59180427468122e-15
"ENSMUSG00000002546.18",-1.84613013538077,5.69246250162054,171.05495977821,4.93182933846757e-16,2.59567297454188e-15
"ENSMUSG00000113752.2",-5.61813037356742,2.13820234862828,170.133753803738,5.00855738131888e-16,2.63334931722115e-15
"ENSMUSG00000120356.1",-4.2630416498241,2.97573794028085,170.85080654809,5.06228323654355e-16,2.65886691839379e-15
"ENSMUSG00000107608.2",-6.81989609530129,1.92216030279542,161.268051363247,5.39537394538887e-16,2.8251237192573e-15
"ENSMUSG00000085525.8",-4.96047629767467,2.40586503650317,170.045687972641,5.56951488913649e-16,2.91184132182419e-15
"ENSMUSG00000110556.2",-9.3755955394816,1.63861539289294,179.045079727361,5.87822949074302e-16,3.06698046073306e-15
"ENSMUSG00000104704.2",-7.91178519852674,1.53691356450444,163.576994044856,5.9626490037843e-16,3.10944252020157e-15
"ENSMUSG00000031010.18",-2.56340501268449,4.36957080885321,168.980861539123,6.01704044373787e-16,3.13621008777421e-15
"ENSMUSG00000026594.15",-1.63053747815403,5.99590574038599,168.714124045644,6.17213924681037e-16,3.21541455573916e-15
"ENSMUSG00000046096.8",-2.95812609415121,3.9557061418143,168.571657826685,6.26023716791982e-16,3.25965170685484e-15
"ENSMUSG00000055805.16",-1.22228610484424,7.10675006800887,168.270893446669,6.44163106480628e-16,3.35239763037327e-15
"ENSMUSG00000024074.9",-2.79021459127762,4.24649524210913,167.928047432656,6.66074498710605e-16,3.45589413160791e-15
"ENSMUSG00000066037.15",-1.26511165948246,7.06157689798578,167.751746905279,6.77328951520473e-16,3.50895453792245e-15
"ENSMUSG00000102145.2",-9.25499738497957,1.53843958774031,177.425870004814,6.78564554015714e-16,3.51357844399845e-15
"ENSMUSG00000019699.17",-3.08599120891642,3.75571314336444,167.580229450525,6.89129002710505e-16,3.56647763808034e-15
"ENSMUSG00000086290.11",-3.93977429366895,2.81637329957013,167.543658680804,6.95338556987779e-16,3.59498107050421e-15
"ENSMUSG00000038740.10",-3.24626450279665,3.68790932561084,167.393543895961,7.01791952004266e-16,3.62651522322285e-15
"ENSMUSG00000086199.8",-9.28607205830274,1.564087255594,176.977959522375,7.05985634985539e-16,3.64634638099944e-15
"ENSMUSG00000035208.17",-1.32936203565106,6.85723113188216,166.848874230447,7.39353657069444e-16,3.81138873826062e-15
"ENSMUSG00000024811.13",-1.32298502684853,6.74964803809145,166.847821880791,7.39428766151518e-16,3.81138873826062e-15
"ENSMUSG00000031103.13",-1.91859182414643,5.43276884340544,166.677362534581,7.51827344429549e-16,3.8694551063555e-15
"ENSMUSG00000042605.17",-2.05908393036913,5.24000523456516,166.530006780325,7.6271607138215e-16,3.91958755800099e-15
"ENSMUSG00000066800.12",-1.98714058146263,5.40585882294648,166.37938883954,7.73970389146961e-16,3.97542864876789e-15
"ENSMUSG00000103094.2",-5.26280888999094,2.17420127870037,166.192977836342,7.81930560891945e-16,4.01028182506525e-15
"ENSMUSG00000049164.8",-3.06898612203697,3.6915444768393,166.254760264922,7.83957155633463e-16,4.01866325725622e-15
"ENSMUSG00000027782.11",-1.5793970983544,6.09585262500785,166.120322797516,7.93758138298706e-16,4.066868860658e-15
"ENSMUSG00000121504.1",-3.30076843005217,3.4082884181622,165.743093338109,8.245372107871e-16,4.21402700243586e-15
"ENSMUSG00000118057.2",-7.20426815347519,1.53542210391049,154.045665291805,8.36905046209982e-16,4.27297182616283e-15
"ENSMUSG00000120081.1",-7.84636628813387,1.4843600695361,159.998799545879,8.59999201006131e-16,4.38650986887689e-15
"ENSMUSG00000034928.17",-2.22131566749886,4.99207471612187,165.231569209969,8.65929898907402e-16,4.41456148561952e-15
"ENSMUSG00000033014.13",-2.7480481399732,4.23273554606883,164.974196048655,8.88236086302283e-16,4.52602686363581e-15
"ENSMUSG00000039262.17",-1.76267105700805,5.82610517931381,164.935997452232,8.91326519515428e-16,4.53951576970513e-15
"ENSMUSG00000107846.2",-9.25507978874755,1.53845356804782,173.852469295532,9.34033423533846e-16,4.75229524283838e-15
"ENSMUSG00000025352.7",-3.44736844576064,3.82896982724757,164.306098823615,9.48880858312197e-16,4.81349071363721e-15
"ENSMUSG00000025422.11",-2.36911887260164,4.66894571314862,164.278873209028,9.50960540471208e-16,4.8216524037159e-15
"ENSMUSG00000097392.5",-2.32728527706154,4.75239022594321,163.75106194016,1.00175087291279e-15,5.06663330388783e-15
"ENSMUSG00000113349.2",-9.25544614502144,1.5385155891803,172.70552318622,1.03610233903825e-15,5.23778882350926e-15
"ENSMUSG00000036501.8",-1.95657238937463,5.39339626434086,163.37697831925,1.03936302943384e-15,5.24909080249576e-15
"ENSMUSG00000034333.16",-4.90780956231142,2.29906544770255,163.481443450589,1.05268353614046e-15,5.31112550598552e-15
"ENSMUSG00000024085.14",-3.33782386369339,3.36254782821812,163.191493210046,1.0599756830476e-15,5.34265302449486e-15
"ENSMUSG00000103697.2",-9.43126412394094,1.68621574144393,172.338067159347,1.07048648838394e-15,5.39033640094745e-15
"ENSMUSG00000073008.12",-2.11821225243251,5.19083869239976,163.07881409758,1.07053221474794e-15,5.39033640094745e-15
"ENSMUSG00000034994.11",-0.781396045402037,9.88497002608007,163.073150194503,1.07101489708339e-15,5.39033640094745e-15
"ENSMUSG00000066798.4",-4.1419963440309,2.85081580137137,162.59778102221,1.13068774004723e-15,5.68787025224153e-15
"ENSMUSG00000032293.9",-2.4554848091876,4.4947844397487,162.476497939832,1.13662530245333e-15,5.71493193310113e-15
"ENSMUSG00000026918.17",-1.65208584547968,5.90402592455104,162.351423452144,1.15061716315536e-15,5.77768178527559e-15
"ENSMUSG00000022601.12",-2.22430532622831,4.93081653012997,162.350771826992,1.15079777796936e-15,5.77768178527559e-15
"ENSMUSG00000120115.1",-5.50241449744149,1.9344523127924,161.258931090097,1.15533910491464e-15,5.79763993754815e-15
"ENSMUSG00000038070.16",-4.43741456242378,2.64948146054779,162.273570598129,1.17726803951623e-15,5.90189880603291e-15
"ENSMUSG00000120857.1",-9.31604415288387,1.58924386612149,170.984476266707,1.21154362569055e-15,6.06778964025557e-15
"ENSMUSG00000110159.2",-6.06971815994513,1.76955090854481,157.050206875276,1.27630410855315e-15,6.37653984380554e-15
"ENSMUSG00000039298.17",-2.32408760895119,4.65471901650896,161.105337837859,1.3030885516326e-15,6.50718329879139e-15
"ENSMUSG00000030232.20",-1.5801020429832,6.10477781707615,161.020460215611,1.31399237926216e-15,6.55524108543741e-15
"ENSMUSG00000107116.2",-9.37499908398826,1.63851370336988,170.026914787003,1.32235187985773e-15,6.59373318086801e-15
"ENSMUSG00000038481.14",-2.39388867928634,4.60299766944262,160.762106778408,1.34866562675634e-15,6.71840143445448e-15
"ENSMUSG00000034525.8",-2.34512700681811,4.61574227314742,160.613264919276,1.36894208418742e-15,6.81278174258869e-15
"ENSMUSG00000021096.12",-1.71965872512204,5.91488357267522,160.561416803203,1.37585101395379e-15,6.84383976926409e-15
"ENSMUSG00000107041.2",-6.29653193571498,1.50816036350509,152.444723282339,1.3828707873607e-15,6.87541873987779e-15
"ENSMUSG00000037470.15",-1.78115591937587,5.85424091344019,160.308974123248,1.41116670822145e-15,7.00929652066153e-15
"ENSMUSG00000025949.17",-2.90795558496206,3.80878500035024,159.797439515412,1.48645122724195e-15,7.3760821072733e-15
"ENSMUSG00000023025.17",-2.55831079483212,4.36351396590646,159.774560740301,1.48943863931514e-15,7.3873271398865e-15
"ENSMUSG00000105740.2",-6.74599552861376,1.56043137954778,149.178360201706,1.52175821309341e-15,7.53667679811542e-15
"ENSMUSG00000036504.7",-2.78465268336691,4.12774237624395,159.331234675103,1.55766861596654e-15,7.69591990580286e-15
"ENSMUSG00000057036.8",-7.84620353525363,1.48433265270445,154.276888030039,1.56545897560174e-15,7.73068024499181e-15
"ENSMUSG00000063077.16",-3.18383082233802,3.54117694335577,159.086424592615,1.59755556924233e-15,7.88538030852043e-15
"ENSMUSG00000047146.18",-3.62625753279219,3.01274401389538,158.79625477337,1.64840207859992e-15,8.12851906067422e-15
"ENSMUSG00000034602.16",-2.09183049681474,4.95851337432183,158.76376007074,1.64928158212446e-15,8.12894223489832e-15
"ENSMUSG00000049744.16",-1.00162059590529,7.9164736709437,158.740744039818,1.65289686657227e-15,8.14284257211792e-15
"ENSMUSG00000028842.16",-3.08531363599344,3.71481726229156,158.739860832319,1.65418635446657e-15,8.1452772319455e-15
"ENSMUSG00000045973.19",-1.82082117524443,5.69764377371586,158.65852396959,1.66678726242993e-15,8.19944050999394e-15
"ENSMUSG00000064653.3",-9.19094610766564,1.48587101591748,167.516459655275,1.66897149131671e-15,8.20624388577327e-15
"ENSMUSG00000078153.4",-1.93709127441037,5.33915874450904,158.615919397674,1.67406084234279e-15,8.22731820886507e-15
"ENSMUSG00000030102.12",-2.47806098533832,4.3715465098196,158.567034747838,1.68269370772293e-15,8.26577887505912e-15
"ENSMUSG00000038611.18",-1.53916144445186,6.25350996232044,158.434673931084,1.70501150315324e-15,8.3633753904672e-15
"ENSMUSG00000093465.2",-9.15818246089516,1.45896531417375,167.215932155462,1.71660300539534e-15,8.41620295895602e-15
"ENSMUSG00000026014.16",-4.19662053209131,2.74767456015249,158.415895019868,1.72392698011393e-15,8.43999050206829e-15
"ENSMUSG00000062232.15",-3.46497783484121,3.18888302851307,158.198590095341,1.74959451898744e-15,8.56156094766809e-15
"ENSMUSG00000087294.3",-7.84592410339959,1.4852185541878,153.214927465703,1.75209531303766e-15,8.56970400961401e-15
"ENSMUSG00000117145.2",-5.26461655981896,2.17045862476818,157.966951099909,1.77380849087764e-15,8.6676271772752e-15
"ENSMUSG00000102856.2",-9.22311617250603,1.51234169019757,166.828847761573,1.7790567892632e-15,8.68912715099363e-15
"ENSMUSG00000064542.3",-7.77788374103845,1.42997384370097,152.959930716345,1.80202035772956e-15,8.7970888960277e-15
"ENSMUSG00000026775.10",-1.58219223929899,6.48897529467927,157.815463516869,1.81565760073342e-15,8.85944027951963e-15
"ENSMUSG00000040565.9",-2.09870249928583,5.07175611503358,157.771204025805,1.82404753692427e-15,8.89614041579921e-15
"ENSMUSG00000029571.15",-1.91972172366549,5.39699503757651,157.73062506705,1.83148888636958e-15,8.92818142512959e-15
"ENSMUSG00000027364.15",-5.40016078338361,1.97239806950498,156.908920298017,1.86127313861708e-15,9.06905779529787e-15
"ENSMUSG00000066755.3",-9.15819621898104,1.45896763570248,166.015222550538,1.92029042831321e-15,9.34772555455511e-15
"ENSMUSG00000108542.2",-9.15819621898104,1.45896763570248,166.015222550538,1.92029042831321e-15,9.34772555455511e-15
"ENSMUSG00000119598.1",-9.15792337206429,1.45892165109481,165.987399908745,1.92530437679656e-15,9.36768048795742e-15
"ENSMUSG00000014547.11",-3.67585241391074,3.10299799018841,157.113895324108,1.95511443417648e-15,9.50820609441383e-15
"ENSMUSG00000031093.15",-2.20006463119356,5.04794094968881,156.456737093584,2.085990866899e-15,1.01207338000217e-14
"ENSMUSG00000109045.2",-7.81306209828298,1.45749452270375,151.535968503496,2.09922105666079e-15,1.01800293855681e-14
"ENSMUSG00000032870.9",-1.33678438298394,6.60841715321712,156.268920102197,2.12631795719189e-15,1.03016785797348e-14
"ENSMUSG00000003032.9",-7.06646090892777,1.42941782980232,145.621266591699,2.15436721588255e-15,1.04227817784927e-14
"ENSMUSG00000071708.12",-1.96714314859181,5.24428444340579,156.055092396071,2.17364945231419e-15,1.05061433178867e-14
"ENSMUSG00000110301.2",-2.28327958352078,4.67031487216068,155.992268620989,2.18793630079022e-15,1.05702092418365e-14
"ENSMUSG00000037685.16",-2.17681156077515,4.8387603181057,155.437894174955,2.31618503093926e-15,1.11687227339359e-14
"ENSMUSG00000036181.3",-3.51315317507808,3.26458336265332,155.010705926197,2.42420254431842e-15,1.16676139374574e-14
"ENSMUSG00000032946.17",-1.91956112405949,5.65288269788093,154.862482131289,2.45750955166683e-15,1.18168135343529e-14
"ENSMUSG00000031327.11",-5.03357261691911,2.17033036612462,154.884914502983,2.4781166325144e-15,1.19103099719439e-14
"ENSMUSG00000104925.2",-7.74217798693044,1.40201368522165,149.844940744109,2.52179832291454e-15,1.21088881496909e-14
"ENSMUSG00000027630.14",-2.12957332913677,5.43979875877566,154.601659445042,2.52468525743425e-15,1.21170695438808e-14
"ENSMUSG00000086600.9",-9.25470819207847,1.53839062444334,162.864821365086,2.58412759935565e-15,1.23791556934521e-14
"ENSMUSG00000070315.14",-2.783098354444,4.05196196608914,154.346302790542,2.5931608348873e-15,1.24166214450284e-14
"ENSMUSG00000026192.14",-2.39334318186968,4.60591681620946,154.208939399346,2.62984132383823e-15,1.25863714199772e-14
"ENSMUSG00000113775.2",-7.17127226452631,1.5103139542342,143.551100783058,2.73390016321949e-15,1.30599838953797e-14
"ENSMUSG00000027366.13",-1.96786201475265,5.2467315388319,153.602324887633,2.80043218634473e-15,1.3359118049624e-14
"ENSMUSG00000112759.2",-9.15801966475226,1.45893790135725,161.781726835891,2.86680073927512e-15,1.3662993565219e-14
"ENSMUSG00000085072.2",-6.09823512263575,1.79157872538171,149.38542359435,2.8839404086786e-15,1.37382872863657e-14
